Sample UID,Observation UID,Sample Site UID,Dummy Sample,Circulation,Category Group Name,Project Number,Project Title,Project Region,Project Group Name,Campaign Name,Sample Site Name,Latitude,Longitude,Altitude,WMO Code,Country ISO Code,Sample Site Type Name,Sample Name,Sample Date,Sample Date Accuracy,Lith Adj Code,Lith Adj Name,Lith Noun Code,Lith Noun Name,Period From,Period To,Min Depth,Max Depth,Sampling Method Code,Sampling Method Name,Sample Media Type Code,Sample Media Type Name,Sample Info,Measurand Symbol,Observation Method Code,Observation Method Name,Measurand Prefix,Measurand Amount,Measurand Uncertainty,Measurand Unit,Observation Date,Observation Date Accuracy,Field Preparation Method Name,Data Provider Code,Data Provider Name,Quality Flag Code,Quality Flag Name
1357fb19-5da8-4cd6-bcd8-8ceb1d2dcfe8,249cdcd5-04d8-47a7-96dc-a10d5501c07b,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198011,1980-11-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1980-11-01T00:00:00.0000000+01:00,1980-11-30T00:00:00.0000000+01:00,,,,,WPR,Rain,,Precipitation,,,,45,,mm,,None,,42,Field measurement,,
1357fb19-5da8-4cd6-bcd8-8ceb1d2dcfe8,1bac2a28-7ff4-4a1e-bd80-219c3b0b7169,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198011,1980-11-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1980-11-01T00:00:00.0000000+01:00,1980-11-30T00:00:00.0000000+01:00,,,,,WPR,Rain,,TempAir,,,,3.6,,°C,,None,,42,Field measurement,,
c7150414-21c6-4365-b66e-f414021b20f5,0bad6d0a-62d5-4a03-a929-afa13dd52c99,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198012,1980-12-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1980-12-01T00:00:00.0000000+01:00,1980-12-31T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,H2,,,,-47.1,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
c7150414-21c6-4365-b66e-f414021b20f5,e7e3e4c4-4dc0-4d1b-b857-dee9201b25ee,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198012,1980-12-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1980-12-01T00:00:00.0000000+01:00,1980-12-31T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,H3,,,,144.4,4,TU,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
c7150414-21c6-4365-b66e-f414021b20f5,ef474d79-5027-48b5-ad0a-4041f1ab058a,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198012,1980-12-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1980-12-01T00:00:00.0000000+01:00,1980-12-31T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,Vp,,,,6.1,,hPa,,None,,42,Field measurement,,
c7150414-21c6-4365-b66e-f414021b20f5,954f4bb6-2f3a-4f53-9000-819dda5f4738,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198012,1980-12-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1980-12-01T00:00:00.0000000+01:00,1980-12-31T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,Precipitation,,,,28,,mm,,None,,42,Field measurement,,
c7150414-21c6-4365-b66e-f414021b20f5,ca7f4be1-e601-48a5-955e-31dcfe8db274,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198012,1980-12-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1980-12-01T00:00:00.0000000+01:00,1980-12-31T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,TempAir,,,,1.6,,°C,,None,,42,Field measurement,,
1a8ab5f5-3d57-4b66-9f41-88a761e3a077,0b918ba5-a034-4610-aaed-678c94afdc3f,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198101,1981-01-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-01-01T00:00:00.0000000+01:00,1981-01-31T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,H2,,,,-70.8,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
1a8ab5f5-3d57-4b66-9f41-88a761e3a077,068f3bfc-1699-40eb-b383-c0dfccf66a34,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198101,1981-01-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-01-01T00:00:00.0000000+01:00,1981-01-31T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,H3,,,,28.1,2,TU,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
1a8ab5f5-3d57-4b66-9f41-88a761e3a077,8b1bf378-5f5d-4219-ad00-ac24918f5dc1,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198101,1981-01-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-01-01T00:00:00.0000000+01:00,1981-01-31T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,Vp,,,,5,,hPa,,None,,42,Field measurement,,
1a8ab5f5-3d57-4b66-9f41-88a761e3a077,0e2f39c1-921e-420c-81d6-c64fb38c58fc,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198101,1981-01-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-01-01T00:00:00.0000000+01:00,1981-01-31T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,Precipitation,,,,53,,mm,,None,,42,Field measurement,,
1a8ab5f5-3d57-4b66-9f41-88a761e3a077,d7a77753-70ef-4e39-bc54-ce66134b38fa,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198101,1981-01-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-01-01T00:00:00.0000000+01:00,1981-01-31T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,TempAir,,,,-0.9,,°C,,None,,42,Field measurement,,
21b2bb3b-b83a-4540-bec9-cde6b5fad776,63ab69d8-5f70-484a-bbbc-af690349e02f,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198102,1981-02-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-02-01T00:00:00.0000000+01:00,1981-02-28T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,H2,,,,-76.5,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
21b2bb3b-b83a-4540-bec9-cde6b5fad776,41187df5-b38c-45eb-a749-bd37e8085a52,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198102,1981-02-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-02-01T00:00:00.0000000+01:00,1981-02-28T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,H3,,,,23.1,1.5,TU,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
21b2bb3b-b83a-4540-bec9-cde6b5fad776,8cae6bed-ca09-48d6-a19a-4d781f7cdf63,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198102,1981-02-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-02-01T00:00:00.0000000+01:00,1981-02-28T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,Vp,,,,5.4,,hPa,,None,,42,Field measurement,,
21b2bb3b-b83a-4540-bec9-cde6b5fad776,bf30a9ef-6832-4613-b66d-416f12b78a67,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198102,1981-02-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-02-01T00:00:00.0000000+01:00,1981-02-28T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,Precipitation,,,,22,,mm,,None,,42,Field measurement,,
21b2bb3b-b83a-4540-bec9-cde6b5fad776,4c66c2e0-46ce-4969-8d2d-35cc215d525c,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198102,1981-02-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-02-01T00:00:00.0000000+01:00,1981-02-28T00:00:00.0000000+01:00,,,,,WPM,"Rain & Snow (""mixed"")",,TempAir,,,,0.5,,°C,,None,,42,Field measurement,,
28938715-14dd-4ad1-b0e6-61576fb9f918,2fb5f4f1-1699-47e1-9a87-ada71186198a,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198103,1981-03-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-03-01T00:00:00.0000000+01:00,1981-03-31T00:00:00.0000000+02:00,,,,,WPM,"Rain & Snow (""mixed"")",,H2,,,,-69,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
28938715-14dd-4ad1-b0e6-61576fb9f918,3a6a7578-5a03-4ccf-b020-b6b58a01e701,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198103,1981-03-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-03-01T00:00:00.0000000+01:00,1981-03-31T00:00:00.0000000+02:00,,,,,WPM,"Rain & Snow (""mixed"")",,H3,,,,39,2,TU,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
28938715-14dd-4ad1-b0e6-61576fb9f918,24895958-7d96-4f47-a88a-47f7cec284a9,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198103,1981-03-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-03-01T00:00:00.0000000+01:00,1981-03-31T00:00:00.0000000+02:00,,,,,WPM,"Rain & Snow (""mixed"")",,Vp,,,,8.4,,hPa,,None,,42,Field measurement,,
28938715-14dd-4ad1-b0e6-61576fb9f918,38011ae5-b046-4bba-880f-6d4c74f94505,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198103,1981-03-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-03-01T00:00:00.0000000+01:00,1981-03-31T00:00:00.0000000+02:00,,,,,WPM,"Rain & Snow (""mixed"")",,Precipitation,,,,91,,mm,,None,,42,Field measurement,,
28938715-14dd-4ad1-b0e6-61576fb9f918,75eb6bbb-04fb-4039-973d-573575508209,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198103,1981-03-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1981-03-01T00:00:00.0000000+01:00,1981-03-31T00:00:00.0000000+02:00,,,,,WPM,"Rain & Snow (""mixed"")",,TempAir,,,,7.9,,°C,,None,,42,Field measurement,,
6256583b-d79a-4f08-90a3-b25c6101b8a2,5a823800-d509-4abc-aba3-5d5ccfc7801b,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198104,1981-04-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-04-01T00:00:00.0000000+02:00,1981-04-30T00:00:00.0000000+02:00,,,,,WPM,"Rain & Snow (""mixed"")",,H2,,,,-66,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
6256583b-d79a-4f08-90a3-b25c6101b8a2,c9247c39-5910-484b-aac5-44805d7d82f3,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198104,1981-04-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-04-01T00:00:00.0000000+02:00,1981-04-30T00:00:00.0000000+02:00,,,,,WPM,"Rain & Snow (""mixed"")",,H3,,,,55.6,2.5,TU,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
6256583b-d79a-4f08-90a3-b25c6101b8a2,2b469140-9de8-4931-90cb-3da33ec1a562,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198104,1981-04-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-04-01T00:00:00.0000000+02:00,1981-04-30T00:00:00.0000000+02:00,,,,,WPM,"Rain & Snow (""mixed"")",,Vp,,,,7.5,,hPa,,None,,42,Field measurement,,
6256583b-d79a-4f08-90a3-b25c6101b8a2,2c18856a-6b8a-43c6-a69a-1b19c30af8b8,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198104,1981-04-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-04-01T00:00:00.0000000+02:00,1981-04-30T00:00:00.0000000+02:00,,,,,WPM,"Rain & Snow (""mixed"")",,Precipitation,,,,65,,mm,,None,,42,Field measurement,,
6256583b-d79a-4f08-90a3-b25c6101b8a2,2b2fd605-d789-4af2-9be4-dec8c9809e57,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198104,1981-04-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-04-01T00:00:00.0000000+02:00,1981-04-30T00:00:00.0000000+02:00,,,,,WPM,"Rain & Snow (""mixed"")",,TempAir,,,,7.9,,°C,,None,,42,Field measurement,,
97b7cd7e-ee17-46b7-a6f0-795ebd91d84b,187cadd7-7bab-40cf-ad26-ea830a702a2e,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198105,1981-05-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-05-01T00:00:00.0000000+02:00,1981-05-31T00:00:00.0000000+02:00,,,,,WPR,Rain,,H2,,,,-51.8,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
97b7cd7e-ee17-46b7-a6f0-795ebd91d84b,88d9c996-e609-4269-b9f8-c8009c437a13,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198105,1981-05-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-05-01T00:00:00.0000000+02:00,1981-05-31T00:00:00.0000000+02:00,,,,,WPR,Rain,,H3,,,,53.3,2.5,TU,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
97b7cd7e-ee17-46b7-a6f0-795ebd91d84b,2de69664-227b-4b41-8992-fdabaa9cbd58,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198105,1981-05-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-05-01T00:00:00.0000000+02:00,1981-05-31T00:00:00.0000000+02:00,,,,,WPR,Rain,,Vp,,,,12,,hPa,,None,,42,Field measurement,,
97b7cd7e-ee17-46b7-a6f0-795ebd91d84b,391c7336-cd84-4503-9302-c35aefb2633c,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198105,1981-05-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-05-01T00:00:00.0000000+02:00,1981-05-31T00:00:00.0000000+02:00,,,,,WPR,Rain,,Precipitation,,,,55,,mm,,None,,42,Field measurement,,
97b7cd7e-ee17-46b7-a6f0-795ebd91d84b,ac76ba70-93c8-44d2-9fab-f28366f38f81,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198105,1981-05-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-05-01T00:00:00.0000000+02:00,1981-05-31T00:00:00.0000000+02:00,,,,,WPR,Rain,,TempAir,,,,14.3,,°C,,None,,42,Field measurement,,
b0e6526e-a115-4ecb-af3a-3c2323a77af8,6cc69da4-b769-4648-aa7a-185adef781f7,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198106,1981-06-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-06-01T00:00:00.0000000+02:00,1981-06-30T00:00:00.0000000+02:00,,,,,WPR,Rain,,H2,,,,-65.5,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
b0e6526e-a115-4ecb-af3a-3c2323a77af8,49e6ff9d-cfa5-45aa-92d5-8ca5352067e3,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198106,1981-06-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-06-01T00:00:00.0000000+02:00,1981-06-30T00:00:00.0000000+02:00,,,,,WPR,Rain,,H3,,,,33.1,2,TU,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
b0e6526e-a115-4ecb-af3a-3c2323a77af8,46f1b4e3-1248-4836-afdb-7f4cc82755b0,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198106,1981-06-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-06-01T00:00:00.0000000+02:00,1981-06-30T00:00:00.0000000+02:00,,,,,WPR,Rain,,Vp,,,,14.2,,hPa,,None,,42,Field measurement,,
b0e6526e-a115-4ecb-af3a-3c2323a77af8,0ba737f6-be68-4155-b358-9527a5790951,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198106,1981-06-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-06-01T00:00:00.0000000+02:00,1981-06-30T00:00:00.0000000+02:00,,,,,WPR,Rain,,Precipitation,,,,38,,mm,,None,,42,Field measurement,,
b0e6526e-a115-4ecb-af3a-3c2323a77af8,493b92ea-5055-458f-a15c-52ad54f65d24,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198106,1981-06-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-06-01T00:00:00.0000000+02:00,1981-06-30T00:00:00.0000000+02:00,,,,,WPR,Rain,,TempAir,,,,16.6,,°C,,None,,42,Field measurement,,
d76df3f6-fa07-4260-b296-a4a67ea93f18,40e928c5-fa63-4919-b7b6-9cf6eddb25cc,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198107,1981-07-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-07-01T00:00:00.0000000+02:00,1981-07-31T00:00:00.0000000+02:00,,,,,WPR,Rain,,H2,,,,-58.2,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
d76df3f6-fa07-4260-b296-a4a67ea93f18,f9fe50a9-86cc-4b1f-8e2b-d768f291af05,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198107,1981-07-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-07-01T00:00:00.0000000+02:00,1981-07-31T00:00:00.0000000+02:00,,,,,WPR,Rain,,H3,,,,64.3,2.5,TU,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
d76df3f6-fa07-4260-b296-a4a67ea93f18,91d91d48-1269-4cb2-a91e-f35b113358dc,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,198107,1981-07-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1981-07-01T00:00:00.0000000+02:00,1981-07-31T00:00:00.0000000+02:00,,,,,WPR,Rain,,Vp,,,,15.2,,hPa,,None,,42,Field measurement,,
